tcp_port,totalDifficulty,forkID,ip,is_dyndial,version,is_inbound,caps,head,last_time,udp_port,networkID,fullname,id,is_eth_handshake_complete,is_eth_handshake
30303,58750003716598352816469,{[220 233 108 45] 0},77.50.137.52,True,68,False,[eth/67 eth/68 snap/1],0x8955f91f7d9335b4956b1517a7c47340a12d43b79e1be8ad308e662a635ce067,2024-01-24T11:30:25+08:00,30303,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.6,aed3c7cbc2ef4cf7a3c1d4b73ba6329622e9010f6dbeaa703b4d5726c66f5556,True,True
37106,58750003716598352816469,{[220 233 108 45] 0},188.214.133.119,False,68,True,[eth/67 eth/68 snap/1],0x1a15f0be2132fa15f92d63ce294f4db89f3ac0d91bc6ddf3c0ea5d8c6c7105e4,2024-01-24T11:35:19+08:00,37106,1,Geth/v1.13.8-stable-b20b4a71/linux-amd64/go1.21.5,b212da64e8ac35b46cace6beeaa078ba522fd0bee40ffd298393cd60731d883c,True,True
42776,58750003716598352816469,{[220 233 108 45] 0},74.109.116.174,False,68,True,[eth/68],0x1a15f0be2132fa15f92d63ce294f4db89f3ac0d91bc6ddf3c0ea5d8c6c7105e4,2024-01-24T11:35:25+08:00,42776,1,erigon/v2.50.1-c91efdcb/linux-amd64/go1.20.8,8f1a09ad8086ae18cdd19c1e5e7fd3eac395186d388e9a7689a278402f660257,True,True
7895,58750003716598352816469,{[220 233 108 45] 0},206.116.33.70,False,67,True,[eth/66 eth/67],0xe5c87ebd2b7ffeb9d80543235fcf8ada03119aeeadd0941850a4b18be5247416,2024-01-24T17:40:36+08:00,7895,1,erigon/v2.42.0-stable-beb97784/linux-amd64/go1.20.1,e613a4a6e71350baebd6d2eccfa2d0934d53539c247dc8757121ae35cbfc55ab,True,True
53754,58750003716598352816469,{[220 233 108 45] 0},123.117.173.251,False,68,True,[eth/67 eth/68 snap/1],0xab8f73a22e0fb0e49248ff995bae95411bc3691ecba2e536b7b5dd16c5797887,2024-01-24T15:17:20+08:00,53754,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.20.4,1b319e7caecac2a532a2b182e9cadeab1bac849bd52585a9e02118a31ffc84b2,True,True
52926,58750003716598352816469,{[220 233 108 45] 0},77.190.179.168,False,68,True,[eth/67 eth/68 snap/1],0x4ae78986174a9ef377dc3f441247a6a7febf8044a0a7e1b95990105cf0775394,2024-01-24T11:40:52+08:00,52926,1,Geth/v1.13.4-stable-3f907d6a/linux-amd64/go1.21.3,76a60dda666c310f2115054b8a821f1b97d3b0705ad05a8cf06912b270de52d2,True,True
51736,58750003716598352816469,{[220 233 108 45] 0},81.6.43.127,False,68,True,[eth/66 eth/67 eth/68 snap/1],0x8330ecc92cf534beffe582b46c14737cb7ad38a2c284c076a3f2159d50f65c33,2024-01-24T12:41:32+08:00,51736,1,Geth/v1.12.0-stable-e501b3b0/linux-amd64/go1.20.4,d48fe0f480c4ced952f7869fc673c692ca9b6d7f2c583851c8042d5a4607b0ca,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},51.222.152.162,True,68,False,[eth/67 eth/68 snap/1],0x1a15f0be2132fa15f92d63ce294f4db89f3ac0d91bc6ddf3c0ea5d8c6c7105e4,2024-01-24T11:35:22+08:00,30303,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.5,ab674c1d3e18a35a255d7f8841738dce3606b624a637c49eea92b65883a39c01,True,True
35720,58750003716598352816469,{[220 233 108 45] 0},184.23.246.23,False,68,True,[eth/66 eth/67 eth/68 nodedata/1],0xfbee1053fe7d7e3c31b12350fa660fc82179620cddb0eb74568cbf2ab1723ef0,2024-01-24T12:18:37+08:00,35720,1,Nethermind/v1.25.2+78c7bf5f/linux-x64/dotnet8.0.1,93b5979c4253c95544023f57a61a74f1ac54d660ac2c64ccf87da77f3e06731b,True,True
50510,58750003716598352816469,{[220 233 108 45] 0},118.193.61.247,True,68,False,[eth/67 eth/68 snap/1],0xdc203d8fecccef689c78d1e56c392da9f01b5b449cb1df7c3ddc906c5e5ba629,2024-01-24T11:36:44+08:00,50510,1,Geth/v1.13.4-stable-3f907d6a/linux-amd64/go1.21.3,fc58fa9836f292b95df13905786452971ae47317701ae6b9cfb778925684d1a3,True,True
42098,58750003716598352816469,{[220 233 108 45] 0},152.32.198.242,False,68,True,[eth/67 eth/68 snap/1],0xa9c89ef7343ad80cc5a50b96aa7410c3530547c4726cee13419f2d3785f82c1f,2024-01-24T15:02:32+08:00,42098,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.5,e32a57880d7ecfde9cd401f823e13f5953b2aac36fa29f23c124e8d956f1b515,True,True
60964,15599118800097034128905,{[224 41 233 145] 12244000},78.0.181.240,False,68,True,[eth/67 eth/68],0x9f5e7cb1a574d38fcf4b8ac96d441fa6b8af997bffe7656b9530a4183e65b178,2024-01-24T14:13:33+08:00,60964,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.6,ed5cfbbda5c9414ca66d72ab5143e004769d0d3409a61234494c977c80401da8,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},88.198.45.211,True,68,False,[eth/67 eth/68 snap/1],0x1f9e38fda022850e1fe3590b867d9299aca8716aaa13e122ea5ee750d00973cf,2024-01-24T15:16:48+08:00,30303,1,Geth/v1.13.5-stable-916d6a44/linux-amd64/go1.20.2,ea8146497e1cb74f9d0519ccc3564adbc1c285d437b5d76a5176c1c1d508ec9f,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},34.127.75.186,True,68,False,[eth/66 eth/67 eth/68 snap/1],0xcb0912a5a84e81ac0931aaabd5f42263c0870e1b839c60e57c5ca6721e518a00,2024-01-24T12:14:12+08:00,30303,1,Geth/v1.11.5-stable-85e6be0c/linux-amd64/go1.20.3,bee9d8b21c8b7f4b9a37595d1228e1276efe0a10d3b3525f45675fb6ee8222aa,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},38.97.200.227,True,68,False,[eth/66 eth/67 eth/68 snap/1],0x655972e34dc9840475e0833bc6e5f4690abf2e8e1fa75608a0288bab32ba935d,2024-01-24T11:39:19+08:00,30303,1,Nethermind/v1.21.0+bb9b72c0/linux-x64/dotnet7.0.11,212305e547ebce5b92fe11536a061a7ce5425d8cf2d8885626c5a062b5be9568,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},79.169.202.146,True,68,False,[eth/66 eth/67 eth/68],0x0596429099577265a3def0f2e66a8945b58d97262c7f87114e32b5a3d9522ceb,2024-01-24T11:40:33+08:00,30303,1,Nethermind/v1.22.0+ae444a4b/linux-x64/dotnet7.0.13,cf89649d4d0e259042c485608762fc3503862d81a874314578a1df64dfb167ac,True,True
52162,58750003716598352816469,{[220 233 108 45] 0},23.88.77.172,False,68,True,[eth/67 eth/68 snap/1],0x8b332fd77d6135723505f311d391fe05215696e4faaca8d632ac9a89db4a2265,2024-01-24T15:10:07+08:00,52162,1,Geth/v1.13.8-stable/linux-amd64/go1.21.5,10ab1986b19b4bc2fe99f58a3f0e40985480317d5122a848fba371e02b9dec73,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},18.134.240.170,True,68,False,[eth/67 eth/68 snap/1],0xa9c89ef7343ad80cc5a50b96aa7410c3530547c4726cee13419f2d3785f82c1f,2024-01-24T15:41:19+08:00,30303,1,Geth/v1.13.5-stable/linux-amd64/go1.21.4,9de902676110501f6cdf9276718b5640aa39902a09160feb482bc6c679d3e923,True,True
39418,58750003716598352816469,{[220 233 108 45] 0},71.163.12.34,False,68,True,[eth/66 eth/67 eth/68 snap/1],0xc0a283e3c5c4c4214ce3c51eef79cdda539557d4ad08d9d0857d445e847c7fc9,2024-01-24T11:51:23+08:00,39418,1,Geth/v1.11.5-stable-feddddd6/linux-amd64/go1.20.4,520f003f30270a9ed78df85f33264ededbfe432dba56c6c8c627b9496dbe6f20,True,True
30304,58750003716598352816469,{[220 233 108 45] 0},54.196.170.204,True,68,False,[eth/66 eth/67 eth/68 les/2 les/3 les/4 snap/1],0x33788f1e396db73b95fe8de75b3878519ad854dfc06ca32017f22ccca621f8ca,2024-01-24T11:41:21+08:00,30304,1,Geth/v1.11.5-stable-fc7e18f3/linux-amd64/go1.20.3,5ecea2ca02fd3e51a729b6f0a0a68a11167f06a4125015e161fe0f503db03d6b,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},92.76.147.33,True,68,False,[eth/67 eth/68 snap/1],0x33788f1e396db73b95fe8de75b3878519ad854dfc06ca32017f22ccca621f8ca,2024-01-24T11:41:22+08:00,30303,1,Geth/v1.13.10-stable-bc0be1b1/linux-arm64/go1.21.5,ca90f99675d7418202e7f6359865971c205b7070b0471fcf434d114f6e00d6ba,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},46.163.151.61,True,68,False,[eth/67 eth/68 snap/1],0xc1fa0203b717118193c572cbd4bdf1ac0676d6b9feca3338c19edc25a8f72cae,2024-01-24T11:41:22+08:00,30303,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.6,ed038a30cb02fc0fd11d781c92a2687b90285199ccc42c828126e78f44fc0af1,True,True
50208,58750003716598352816469,{[220 233 108 45] 0},52.5.249.51,False,68,True,[eth/67 eth/68 snap/1],0x4e9e9344d55084cd95e1461966b6418ab76ddd7355819bdbf3006e68587dd3ca,2024-01-24T16:26:39+08:00,50208,1,Geth/v1.13.5-stable/linux-amd64/go1.21.4,4fa6a95077fc127435d4bfc20d4c1bb9c24756d789bf625c29e430ba4bc25508,True,True
20001,58750003716598352816469,{[220 233 108 45] 0},210.123.107.174,True,68,False,[eth/67 eth/68 snap/1],0xc1fa0203b717118193c572cbd4bdf1ac0676d6b9feca3338c19edc25a8f72cae,2024-01-24T11:41:23+08:00,20001,1,Geth/v1.13.8-stable-b20b4a71/linux-amd64/go1.21.5,dad0ce2b6a557668554ecbfc46478cbbbf6c954a99f34617c5a96db8bdc37914,True,True
58530,58750003716598352816469,{[220 233 108 45] 0},172.98.217.242,False,68,True,[eth/66 eth/67 eth/68 nodedata/1 snap/1],0x60ae0f758d63579e3124698673a81dc51d3515a6ed27603f4dcb60d2cfd50224,2024-01-24T14:11:52+08:00,58530,1,Nethermind/v1.25.3+e64bee70/linux-x64/dotnet8.0.1,43da138c6efbe02d8b30be78d6361ec57e7f50756a27249ab032030094191fcf,True,True
21669,58750003716598352816469,{[220 233 108 45] 0},111.201.29.36,False,68,True,[eth/68],0x4cbeba1277634400811c47157b398f32fc8c3314d027ab4894d0ebd17de3f802,2024-01-24T11:44:33+08:00,21669,1,erigon/v2.55.1-7b1c3095/linux-amd64/go1.20.2,39321ce3247ce9e2a3b4bf73f64692ea522e9c9a66ff86e99f9b39fbb1e307b8,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},18.119.155.111,True,68,False,[eth/67 eth/68 snap/1],0xdba7f7d9e5fad21f006738d48d31e433160bee04b52d31a2ad3fa0788ec01e24,2024-01-24T15:41:21+08:00,30303,1,Geth/v1.13.3-stable-1543298a/linux-amd64/go1.20.5,709281f3f8fb844219a15f4518cd1c8e99a0195cf615c9ba46efc67572ea6333,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},176.215.8.124,True,68,False,[eth/67 eth/68 snap/1],0xa518fb02fb86e2801bc9963cb021a57e731dbdf6342d5f2b8df48a600df82fe4,2024-01-24T11:47:49+08:00,30303,1,Geth/v1.13.5-stable-916d6a44/linux-amd64/go1.21.4,84bd76a162380d0121deba4c7d32254864178413b0eaa65c152a216fd0c700ff,True,True
13760,491439477730871718,{[252 100 236 4] 1150000},139.170.202.190,False,67,True,[diff/1 eth/65 eth/66 eth/67 snap/1],0xb9f986ef48abe20fb776a723ab51f078ead97919cc246b9c64baac6761b8cfd8,2024-01-24T11:46:35+08:00,13760,1,Geth/v1.1.4/linux-amd64/go1.17.3,9994f51a723b71abd6b92b28fc7deb2a0560455d4b8bc4e9773e18f41ae5d4e2,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},154.53.57.118,True,68,False,[eth/67 eth/68 snap/1],0xc9963ba77922ae1b6e62dad7139699c7d0acd59486ca351698bf3f1f7e7556b2,2024-01-24T11:53:07+08:00,30303,1,Geth/v1.13.8-stable/linux-amd64/go1.21.1,ce83c3a9b4fb48d2a24d6b4bf3ac269ec87fed5927e06787de192c32c3dc14d9,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},70.68.173.62,True,68,False,[eth/66 eth/67 eth/68],0x69c883b8ebb05a952fa9780e596734335f3907fcedbaff5dd70fe4c7e3644184,2024-01-24T14:41:16+08:00,30303,1,Nethermind/v1.20.1+9f39c0c7/linux-x64/dotnet7.0.9,b4a8558a7bf7a9c6c52d692742e7d94013a8be80fe2406b1ff0903055c7c7945,True,True
56482,58750003716598352816469,{[220 233 108 45] 0},54.155.65.173,False,68,True,[eth/67 eth/68 snap/1],0x4b502b31172d4b7582de53b65c5fb1cd500385fd1d63602fcf003099084395c6,2024-01-24T11:49:33+08:00,56482,1,Geth/v1.13.5-stable/linux-amd64/go1.21.4,40ede2ebb4a170efcbfd32f58d897ff92a903e3c92b433c70a46032e58e49826,True,True
17440,58750003716598352816469,{[220 233 108 45] 0},94.62.54.126,False,68,True,[eth/66 eth/67 eth/68 nodedata/1 snap/1],0xf860e68ec5cb9eaa1fba342cd7d88d878d3014973dea0d4764d5dc682cae7ed1,2024-01-24T12:32:02+08:00,17440,1,Nethermind/v1.25.3+e64bee70/linux-x64/dotnet8.0.1,62e746595326ed482edf9b479739df8b419c2db6d9e26246dfac2ce713d5e573,True,True
29178,58750003716598352816469,{[220 233 108 45] 0},114.84.127.219,False,68,True,[eth/67 eth/68 snap/1],0x104f5c9b0f3fd540a2d952db685bfe1d9710a1da13febec1326582151aef9e6e,2024-01-24T11:56:10+08:00,29178,1,Geth/v1.13.8-stable-b20b4a71/linux-amd64/go1.21.5,861ba3c6de666c1fa0609b3e59e2c7aef60eab2bd147782d7a961267558f22c4,True,True
18801,58750003716598352816469,{[240 175 208 227] 1681338455},81.98.5.215,True,68,False,[eth/63 eth/64 eth/65 eth/66 eth/67 eth/68 snap/1],0x0b9d1489378210597c07947fec36cb572ffbc5bf7589a6873b05b6b22fa2deee,2024-01-24T17:11:18+08:00,18801,1,besu/v24.1.0/linux-x86_64/openjdk-java-17,755e7e687f7306d8eb1be6946b1444717921dd374e9a6a11076ff611e2e41bce,True,True
36344,58750003716598352816469,{[220 233 108 45] 0},120.232.12.70,False,68,True,[eth/68],0xd87be787c3a45df3078e635274f93dd3c77d70dd4c6c973311260077c8900361,2024-01-24T11:54:51+08:00,36344,1,erigon/v2.50.0-dev-f7944383/linux-amd64/go1.20.8,cdc94e4ddc0622be2138fbd18f5225e9732e636e21c810214763282fce0f919b,True,True
9472,58750003716598352816469,{[220 233 108 45] 0},222.211.248.38,False,68,True,[eth/67 eth/68 snap/1],0xad117b5568e07a13fa1d9c9e7f278335c90bd9c29d89a2276f145ac25b3dd5d0,2024-01-24T11:56:36+08:00,9472,1,Geth/v1.13.4-stable-78ab888c/darwin-amd64/go1.21.5,1b297ce5385f046bd938de2a34c5855568a1a83b0c0838fa61caf2137fb55c75,True,True
33418,58750003716598352816469,{[220 233 108 45] 0},140.238.41.161,False,67,True,[eth/66 eth/67],0x4acdd692eac46bf8b07f018fa7e7c2089a1f86b4541e285399cca7e398703a6d,2024-01-24T11:55:18+08:00,33418,1,erigon/v2.48.1-stable-674b77f0/linux-amd64/go1.20.7,d341ce5d629d6d0993bfdaffcad626991722b2a9b04f5982541f7c09387e7aa2,True,True
54264,58750003716598352816469,{[220 233 108 45] 0},174.87.117.245,False,68,True,[eth/66 eth/67 eth/68 nodedata/1 snap/1],0x84bd4976f299d9343a18a1088f1cec0dbcac72b6d51a6fc9b901921a55449fc6,2024-01-24T12:18:08+08:00,54264,1,Nethermind/v1.25.3+e64bee70/linux-x64/dotnet8.0.1,155a2d179d89f3391053de06688fa6612e1a1b3373e5b0cabdf18f4926c51731,True,True
30303,1873463113009337049751,{[160 11 195 36] 7280000},136.243.50.33,True,68,False,[eth/67 eth/68 snap/1],0x4edeee9e9ef59288f54667da733aa284e9e0784600ba463a2e3b6196d79ff7a4,2024-01-24T16:14:54+08:00,30303,1,Geth/v1.13.8-stable-b20b4a71/linux-amd64/go1.21.5,589b1326a107e3b1144289f99bc10d72436fcc1971af7542ea3e59b1893b816d,True,True
41656,58750003716598352816469,{[220 233 108 45] 0},81.172.62.36,False,68,True,[eth/67 eth/68 snap/1],0xb7aafa9a1d78eb232982bb9ee5379b867649a0571bca3f4b96ff83baf5be0cf4,2024-01-24T11:58:30+08:00,41656,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.6,8c0fe52b856dcf409777f9f53b55f2f99ae60ee18869aa4d631270e90c73a875,True,True
10296,122412570970696161,{[252 100 236 4] 1150000},183.191.30.226,False,67,True,[diff/1 eth/65 eth/66 eth/67 snap/1],0xa5025bc3a9caff0739d68d69f8a8f110101365490746e918e4558ab260985114,2024-01-24T15:21:34+08:00,10296,1,Geth/v1.1.4/linux-amd64/go1.17.3,9b72ac45dbd39bc46c91921eea8e9da3b09e5cca90cc7ad7ea53bc6a7140802d,True,True
44474,58750003716598352816469,{[220 233 108 45] 0},87.143.133.158,False,68,True,[eth/67 eth/68 snap/1],0xda38a207ce9d6ebaf2d192ddfcc382e9f74b64aa0318d168103527ff92f5ab5b,2024-01-24T12:07:13+08:00,44474,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.5,12bb5639de93cbb6cd93d47ca19ee038bd70fa7ba0303053d7d68a19a80a161d,True,True
50354,58750003716598352816469,{[220 233 108 45] 0},18.134.139.173,False,68,True,[eth/67 eth/68 snap/1],0x356ee26dca0549131ab0f6c67973c2f98dc1a96751ed2b3d9fea870d650a61e1,2024-01-24T11:56:38+08:00,50354,1,Geth/v1.13.5-stable/linux-amd64/go1.21.4,d1012e757b73abef5b7b5052d5ac06998c54bc8efafb850ba0c4f1f2b82b4535,True,True
58312,58750003716598352816469,{[220 233 108 45] 0},69.248.82.58,False,68,True,[eth/67 eth/68 snap/1],0x80e31ebf32e312fd4e8ed36fffad42c3749069c46b5b86d565cc8e0e8aad11e5,2024-01-24T12:01:41+08:00,58312,1,Geth/v1.13.8-unstable-9258a44b-20231219/linux-amd64/go1.20.10,309a9c4c57eb3923dd5c995ac6cc055395289d527945f7c0f6b9179b579c1d34,True,True
30303,17179869184,{[252 100 236 4] 1150000},34.87.126.9,True,68,False,[eth/66 eth/67 eth/68],0xd4e56740f876aef8c010b86a40d5f56745a118d0906a34e69aec8c0db1cb8fa3,2024-01-24T12:00:39+08:00,30303,1,Geth/v1.10.25-stable/linux-amd64/go1.17.10,ccdfb48d586d4168e0bce381c94442c7d64253e42b0f37d86743a1c0c701ddfd,True,True
30303,58750003716598352816469,{[252 100 236 4] 1150000},3.235.253.213,True,68,False,[eth/67 eth/68 snap/1],0x39e44ec7afd33fedde571328fe3c9726f12cf316f192e1fde364dbdb97c2639a,2024-01-24T17:15:40+08:00,30303,1,Geth/v1.13.4-stable-3f907d6a/linux-amd64/go1.21.3,c33f5032cbe283c927c5fad1cb1da31740e0b3ec53c162ad9b37187bc21f250e,True,True
36170,58750003716598352816469,{[220 233 108 45] 0},188.122.156.251,False,68,True,[eth/66 eth/67 eth/68 nodedata/1],0x932123bf49f6ffce68aac29820bda6028d3bf7aebbebd5fdc758dac9d1c81c46,2024-01-24T12:42:52+08:00,36170,1,Nethermind/v1.25.1+e37c10db/linux-x64/dotnet8.0.1,26bd4b67740a0c4a323ca13ea27aa81287e4a25791afb4bc57cd8c2bd5c400d5,True,True
41040,58750003716598352816469,{[220 233 108 45] 0},204.13.9.76,False,68,True,[eth/66 eth/67 eth/68 snap/1],0x1a6309caae744c0491aa49fa561bdf16b1bdd7080c3cb1fd3b7eeee517532b30,2024-01-24T12:08:50+08:00,41040,1,Geth/v1.12.0-stable-e501b3b0/linux-amd64/go1.20.3,743110f6d579725b42fcf88274aada11839407e3f28c36cf9f06a029d06c6ba4,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},15.235.180.69,True,68,False,[eth/66 eth/67 eth/68],0x991a70ec8a2a8cccbd725850aa63ce852472809867798c10141c4963310b50e2,2024-01-24T12:00:29+08:00,30303,1,Nethermind/v1.20.3+e8c161a5/linux-x64/dotnet7.0.10,fc6d566187c890280a7d3b2fd560dd98b2a3e9ae42cdc9adaa064bc98d7a686d,True,True
2701,58750003716598352816469,{[220 233 108 45] 0},223.72.35.181,True,68,False,[eth/68],0x1cff1c88f291ee673692bbb8bbde6fcbfe560b8b8404624fc3d5062d4e7e1714,2024-01-24T17:41:19+08:00,2701,1,erigon/v2.57.0-4f6eda76/linux-amd64/go1.20.7,d4a28303b1ce5cf2bf218c74c5176eae710ad21d636ef0ba9c1966cf5aefacf4,True,True
45784,58750003716598352816469,{[220 233 108 45] 0},18.206.157.244,False,67,True,[eth/66 eth/67],0xe85a0daefe9ce2a96b5286d893996a094851f110bd7545146d8591945055dfdc,2024-01-24T14:13:58+08:00,45784,1,erigon/v2.52.5/linux-amd64/go1.20.7,696692193b6e15c3f6e608ac9885f6c65bed79199e6bfd6131773b5963859bac,True,True
33826,1,{[220 233 108 45] 0},34.107.38.88,False,68,True,[eth/68],0x5e7f5bf51aacd8206cf4cd66b9694b6a4e97092be44b9f299d20d95bcfbd265f,2024-01-24T12:24:17+08:00,33826,1,ethereum-scraper,775999e1e4fb0dd6655ed5ffdb24bc6d70b439977c75071b03a997e4590a344b,True,True
44616,58750003716598352816469,{[220 233 108 45] 0},150.109.203.150,False,68,True,[eth/67 eth/68 snap/1],0x0d93af1f47f190e7f54eb85f5bedbdaefe08cf7dd1d38d4bcc92a53c903e0daf,2024-01-24T14:13:25+08:00,44616,1,Geth/v1.13.10-stable-f6788c42/linux-amd64/go1.21.5,e27cbce3b458a18cc81d456c51bf8b0d411103cb96b100f8ea715525cb1b134a,True,True
7773,58750003716598352816469,{[220 233 108 45] 0},3.36.54.67,False,68,True,[eth/67 eth/68 snap/1],0x3f262e7968a52c8699c37b695984415a0677c35711399b3f9560ff7f0173d1c1,2024-01-24T12:01:59+08:00,7773,1,Geth/v1.13.5-stable-2ed8468b/linux-amd64/go1.21.4,49f88c3b732cf1e638129057bda0d0cf9ec5fd483bbe8a108398b0b50bb35239,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},73.228.47.55,True,68,False,[eth/63 eth/64 eth/65 eth/66 eth/67 eth/68 snap/1],0xce5052e4e5cdaa1027ac5cbe143d88449eae83d52fa516ae124935e20be80161,2024-01-24T14:49:34+08:00,30303,1,besu/v24.1.0/linux-x86_64/openjdk-java-17,5690a086aa2a571d6dca499f5beec46091e30c078b8adcc9bef9cb6e3a2820a9,True,True
30405,58750003716598352816469,{[240 175 208 227] 1681338455},5.28.92.200,True,68,False,[eth/68],0xe464691f28218637d00ac4d694a86c0e01044b0a76b357b997e575be6d4cc135,2024-01-24T17:41:19+08:00,30405,1,erigon/v2.50.1-c91efdcb/linux-amd64/go1.20.8,6a0a5f4895c11912a30c1d6379b83de1e10031f9af54edb9c82f2130961b953b,True,True
30304,58750003716598352816469,{[220 233 108 45] 0},148.251.191.166,True,67,False,[eth/66 eth/67],0x19e779ae9dd28359f69067964647c1f23c8bca704687020f280e4281cd9c6295,2024-01-24T13:17:33+08:00,30304,1,erigon/v2.56.0-a49fcb89/linux-amd64/go1.20.5,f33e7477134381d1ad6c49a874259563ea0bb83319e953970244b199e400611f,True,True
41722,58750003716598352816469,{[220 233 108 45] 0},3.36.16.145,False,68,True,[eth/67 eth/68 snap/1],0x6ea538185c280d39996647611f27725407510ba6dc8fe7e7fe90446f9be66ab1,2024-01-24T14:07:22+08:00,41722,1,Geth/v1.13.5-stable-916d6a44/linux-amd64/go1.21.4,b20066cc54362b876a3128cc809a095f8e113ded506f8766d40f18a59b51ea52,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},46.140.6.52,True,68,False,[eth/66 eth/67 eth/68 snap/1],0x6ae25f1b07b5fb076eb84f8bef9220698e9dfb258fa3f62b19bfff5eac0a367a,2024-01-24T17:54:18+08:00,30303,1,Geth/v1.11.5-stable-a38f4108/linux-amd64/go1.20.3,4642915a5fc5e52dbe97aafa88a2872aacca2b120494c296b072c18caa1092fe,True,True
38436,58750003716598352816469,{[220 233 108 45] 0},118.189.188.142,False,68,True,[eth/66 eth/67 eth/68 nodedata/1 snap/1],0x1e2baed21f6f2725bbb2e4db56a97333ca695cc11ce6af5cce96f17b16a14bc8,2024-01-24T12:07:24+08:00,38436,1,Nethermind/v1.25.2+78c7bf5f/linux-x64/dotnet8.0.1,7da816edb392b107f33b60e1fce3341adf7392766eeb773eaf4bb5864943b3c1,True,True
55786,58750003716598352816469,{[220 233 108 45] 0},65.108.203.39,False,68,True,[eth/67 eth/68],0xa1f7801768d865eb0f9cf19ed4cd4275026a95256f9c530574f3dd8a2800a667,2024-01-24T17:18:14+08:00,55786,1,Geth/v1.13.8-stable-b20b4a71/linux-amd64/go1.21.5,528bf4c87c867412566311edec6367a4446c80723c744bc844cb9e660e479520,True,True
53248,58750003716598352816469,{[220 233 108 45] 0},104.237.61.41,False,68,True,[eth/68],0xd9f16b974b35b02bfbd6caaa315186c41ef7b06681f0785883675793424cd94b,2024-01-24T13:24:28+08:00,53248,1,erigon/v2.48.1/linux-amd64/go1.20.5,55c8abd792785f47e8ffd8f4b8e87a62d2b01ac2850dfc8cab11448b0c9c7427,True,True
39908,58750003716598352816469,{[220 233 108 45] 0},148.251.188.61,False,68,True,[eth/67 eth/68 snap/1],0xd483d3bbd5daed0d342f5a2565da914c01f68d6057eb14bf0539002969d9e397,2024-01-24T12:12:12+08:00,39908,1,Geth/v1.13.5-stable-916d6a44/linux-amd64/go1.21.4,811993874f0136e27877553e5e6c05f809346b364628c7477c437ae730131d50,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},78.1.146.178,True,68,False,[eth/67 eth/68 snap/1],0xd4b688398577f3aba14387450c134681dc239b3f52767bd96f313aa3f7fa3faf,2024-01-24T12:06:22+08:00,30303,1,Geth/v1.13.8-stable-b20b4a71/linux-amd64/go1.21.5,f26bdb0cae7ba9d7a9bf1cdba0cc48019d0c21cd512ca52df2cba8595318958d,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},49.12.126.246,True,68,False,[eth/66 eth/67 eth/68],0x1e2baed21f6f2725bbb2e4db56a97333ca695cc11ce6af5cce96f17b16a14bc8,2024-01-24T12:07:23+08:00,30303,1,reth/v0.1.0-alpha.13-55467c0a/x86_64-unknown-linux-gnu,5b47e6626c7073c0519502a9949beabb5c455de5f3a4d9fc89b9a008c9672309,True,True
48140,17179869184,{[252 100 236 4] 1150000},3.87.252.235,False,68,True,[eth/67 eth/68 snap/1],0xd4e56740f876aef8c010b86a40d5f56745a118d0906a34e69aec8c0db1cb8fa3,2024-01-24T12:07:28+08:00,48140,1,Geth/v1.13.9-unstable-c053eb71/linux-amd64/go1.21.5,f8f915b8e341bdb5f2d6e9f6cdec8bc5af6844c19c1e3422aa1056e6e4576f9a,True,True
42306,58750003716598352816469,{[220 233 108 45] 0},68.132.12.45,False,68,True,[eth/66 eth/67 eth/68 nodedata/1 snap/1],0x7080586a90c6dd7950ff92b36f0bbff70f0142fabbbaa2258177ced4ab4452e7,2024-01-24T16:04:04+08:00,42306,1,Nethermind/v1.25.3+e64bee70/linux-x64/dotnet8.0.1,28d4ebad1c59847b4ce8deb96f9739838b9cb1e7e7280a8c727e02c473fd65d3,True,True
